
Profile Name 		MP-PJ-N-29-frag2
Scan No 	Precursor ion m/z 	Intensity 	Charge 	Deconvoluted Mass (Mass + Na) 	Glycan Rank 	Composition Score 	Branching Score 	Glycan ID 	Composition 	Sequence 	Glycan Mass 	Carbohydrate Mass 	Single Glycosidic % Match: 	Single CrossRing % Match: 	Glycosidic-Glycosidic % Match: 	Single CrossRing-Glycosidic % Match: 	
Scan307@990.49_3	990.49	44049.9	3	2925.49	1	1	1	G11320	(Gal)5 (GlcNAc)5 (Man)3	Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2329.84	2329.84	68.75	50.64	66.67	59.4	
Scan307@990.49_3	990.49	44049.9	3	2925.49	2	1	2	G03943	(Gal)5 (GlcNAc)5 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2329.84	2329.84	66.67	50.64	66.67	57.88	

Scan309@1399.69_2	1399.69	59159.2	2	2776.39	1	1	1	G04050	(Gal)1 (Fuc)1 (GlcNAc)7 (Man)3	GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2233.84	2233.84	25.0	22.92	23.18	13.87	
Scan309@1399.69_2	1399.69	59159.2	2	2776.39	2	1	2	G04102	(Gal)1 (Fuc)1 (GlcNAc)7 (Man)3	GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2233.84	2233.84	25.0	24.31	23.18	13.52	
Scan309@1399.69_2	1399.69	59159.2	2	2776.39	3	2	3	G02718	(Gal)1 (Fuc)1 (GlcNAc)5 (GalNAc)2 (Man)3	GalNAc(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2233.84	2233.84	15.91	25.0	20.0	13.24	

Scan311@1403.7_2	1403.7	61761.2	2	2784.41	0	0	0	No Results Found 									

Scan313@1318.661_3	1318.661	73652.9	3	3910.005	0	0	0	No Results Found 									

Scan316@1361.68_3	1361.68	74818.7	3	4039.061	1	1	2	G11857	(Gal)6 (Fuc)1 (GlcNAc)8 (Man)3	Gal(b1-4)GlcNAc(b1-2)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-2)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3247.19	3247.19	11.76	11.11	24.63	17.24	
Scan316@1361.68_3	1361.68	74818.7	3	4039.061	2	2	3	G04513	(Gal)6 (Fuc)1 (GlcNAc)8 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3247.19	3247.19	22.06	11.11	22.61	16.72	
Scan316@1361.68_3	1361.68	74818.7	3	4039.061	3	3	1	G01337	(Gal)6 (Fuc)1 (GlcNAc)8 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3247.19	3247.19	14.71	12.04	25.55	17.59	

Scan318@1372.69_2	1372.69	52791.6	2	2722.39	1	1	1	G04200	(Gal)4 (GlcNAc)5 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc	2167.78	2167.78	63.64	38.19	37.27	43.8	
Scan318@1372.69_2	1372.69	52791.6	2	2722.39	2	1	2	G04220	(Gal)4 (GlcNAc)5 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(a1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc	2167.78	2167.78	63.64	38.89	37.27	43.66	
Scan318@1372.69_2	1372.69	52791.6	2	2722.39	2	1	2	G04047	(Glc)1 (Gal)3 (GlcNAc)5 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Glc(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)]Man(b1-4)GlcNAc	2167.78(Asn)	2167.78	63.64	38.89	37.27	43.66	
Scan318@1372.69_2	1372.69	52791.6	2	2722.39	2	1	2	G00513	(Gal)4 (GlcNAc)5 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc	2167.78	2167.78	63.64	38.89	37.27	43.66	
Scan318@1372.69_2	1372.69	52791.6	2	2722.39	3	1	3	G04178	(Gal)4 (GlcNAc)5 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc	2167.78	2167.78	59.09	39.58	38.18	37.39	

Scan320@795.4_2	795.4	63898.2	2	1567.81	0	0	0	No Results Found 									

Scan322@1223.61_3	1223.61	41827.4	3	3624.85	1	1	1	G04950	(Gal)5 (Fuc)4 (GlcNAc)5 (Man)3 (Asn)1	Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2914.07(Asn)	2914.07	45.31	52.45	62.71	56.73	

Scan324@1337.67_2	1337.67	46464.0	2	2652.35	1	1	1	G11959	(Gal)4 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2110.76	2110.76	22.73	29.17	14.55	15.57	
Scan324@1337.67_2	1337.67	46464.0	2	2652.35	1	1	1	G01089	(Gal)4 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2110.76	2110.76	22.73	29.17	14.55	15.57	
Scan324@1337.67_2	1337.67	46464.0	2	2652.35	1	1	1	G02698	(Gal)4 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2110.76	2110.76	22.73	29.17	14.55	15.57	

Scan326@1392.69_2	1392.69	39383.6	2	2762.39	1	1	4	G01415	(Gal)3 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2208.81	2208.81	31.82	41.67	18.64	30.81	
Scan326@1392.69_2	1392.69	39383.6	2	2762.39	2	1	5	G04276	(Gal)3 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2208.81	2208.81	31.82	41.67	18.64	30.1	
Scan326@1392.69_2	1392.69	39383.6	2	2762.39	3	2	1	G04201	(Gal)3 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2208.81	2208.81	34.09	40.97	19.55	29.76	

Scan328@1053.036_2	1053.036	650590.0	2	2083.083	0	0	0	No Results Found 									

Scan330@1080.52_3	1080.52	54026.5	3	3195.581	0	0	0	No Results Found 									

Scan332@1053.036_2	1053.036	650590.0	2	2083.083	0	0	0	No Results Found 									

Scan334@1352.68_3	1352.68	47894.5	3	4012.061	0	0	0	No Results Found 									

Scan337@1186.59_2	1186.59	81265.4	2	2350.19	0	0	0	No Results Found 									

Scan339@1060.53_3	1060.53	42326.4	3	3135.611	0	0	0	No Results Found 									

Scan341@1188.59_2	1188.59	34171.1	2	2354.19	1	1	1	G04895	(GlcNAc)6 (Man)4	GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)[GlcNAc(b1-2)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1884.7	1884.7	44.44	39.17	70.83	50.94	
Scan341@1188.59_2	1188.59	34171.1	2	2354.19	2	1	2	G00790	(GlcNAc)1 (Man)10	Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc	1841.62	1841.62	50.0	47.73	65.0	53.04	
Scan341@1188.59_2	1188.59	34171.1	2	2354.19	3	1	3	G02776	(GlcNAc)1 (Man)10	Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc	1841.62	1841.62	50.0	43.94	65.0	53.12	

Scan343@1114.06_2	1114.06	45456.2	2	2205.13	0	0	0	No Results Found 									

Scan345@1280.64_3	1280.64	38960.4	3	3795.941	1	1	1	G05159	(Gal)6 (Fuc)1 (GlcNAc)7 (Man)3	Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	3044.11	3044.11	51.56	37.25	43.54	41.7	

Scan347@954.46_3	954.46	35061.7	3	2817.401	1	1	1	G04221	(Fuc)1 (GlcNAc)6 (GalNAc)2 (Man)3	GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2274.87	2274.87	15.91	17.36	15.0	8.43	
Scan347@954.46_3	954.46	35061.7	3	2817.401	2	1	2	G01809	(Fuc)1 (GlcNAc)5 (GalNAc)3 (Man)3	GalNAc(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2274.87	2274.87	9.09	15.97	15.91	6.48	
Scan347@954.46_3	954.46	35061.7	3	2817.401	3	2	3	G04061	(Fuc)1 (GlcNAc)6 (GalNAc)2 (Man)3	GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2274.87	2274.87	11.36	17.36	15.0	7.29	

Scan349@1244.61_3	1244.61	29008.3	3	3687.85	1	1	1	G11892	(NeuAc)4 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-3)[NeuAc(a2-6)]Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[NeuAc(a2-3)[NeuAc(a2-6)]Gal(b1-3)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2951.04(Asn)	2951.04	69.23	50.6	55.45	59.06	

Scan351@1396.71_2	1396.71	43244.9	2	2770.43	0	0	0	No Results Found 									

Scan353@757.706_3	757.706	39700.3	3	2227.14	1	1	1	G11407	(NeuAc)1 (Gal)1 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1769.64(Asn)	1769.64	50.0	46.3	51.79	36.28	
Scan353@757.706_3	757.706	39700.3	3	2227.14	1	1	1	G04416	(NeuAc)1 (Gal)1 (GlcNAc)4 (Man)3	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1769.64	1769.64	50.0	46.3	51.79	36.28	
Scan353@757.706_3	757.706	39700.3	3	2227.14	2	1	2	G02741	(NeuAc)1 (Gal)1 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1769.64(Asn)	1769.64	50.0	42.59	51.79	36.01	
Scan353@757.706_3	757.706	39700.3	3	2227.14	3	1	3	G12044	(NeuAc)1 (Gal)1 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)[GlcNAc(b1-4)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1769.64(Asn)	1769.64	50.0	40.74	51.79	34.55	

Scan355@1389.7_2	1389.7	28205.7	2	2756.41	0	0	0	No Results Found 									

Scan358@900.45_3	900.45	54087.9	3	2655.371	0	0	0	No Results Found 									

Scan360@1321.67_2	1321.67	32983.9	2	2620.35	1	1	1	G04195	(Gal)1 (Fuc)2 (GlcNAc)3 (GalNAc)1 (Man)5	GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	40.91	36.81	42.73	34.0	
Scan360@1321.67_2	1321.67	32983.9	2	2620.35	2	1	2	G11981	(Gal)3 (Fuc)2 (GlcNAc)4 (Man)3	Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	36.36	33.33	35.45	34.03	
Scan360@1321.67_2	1321.67	32983.9	2	2620.35	3	1	3	G02711	(Gal)3 (Fuc)2 (GlcNAc)4 (Man)3	Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2094.77	2094.77	36.36	34.03	35.45	33.81	

Scan362@1312.66_2	1312.66	31309.1	2	2602.33	1	1	1	G04145	(Gal)1 (GlcNAc)7 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2087.78(Asn)	2087.78	47.5	32.58	37.22	28.56	
Scan362@1312.66_2	1312.66	31309.1	2	2602.33	2	1	2	G04338	(Gal)1 (GlcNAc)5 (GalNAc)2 (Man)3	Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2087.78	2087.78	47.5	31.06	37.22	26.03	
Scan362@1312.66_2	1312.66	31309.1	2	2602.33	3	1	3	G04372	(Gal)1 (GlcNAc)5 (GalNAc)2 (Man)3	GalNAc(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2087.78	2087.78	47.5	29.55	37.22	26.12	

Scan364@870.43_3	870.43	32499.9	3	2565.31	1	1	1	G03894	(NeuAc)1 (Gal)1 (Fuc)1 (GlcNAc)3 (Man)5 (Asn)1	NeuAc(a2-)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2036.72(Asn)	2036.72	67.5	53.33	70.56	65.28	
Scan364@870.43_3	870.43	32499.9	3	2565.31	2	1	2	G03893	(NeuAc)1 (Gal)1 (Fuc)1 (GlcNAc)3 (Man)5 (Asn)1	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2036.72(Asn)	2036.72	67.5	53.79	70.56	65.22	
Scan364@870.43_3	870.43	32499.9	3	2565.31	2	1	2	G12722	(NeuAc)1 (Gal)1 (Fuc)1 (GlcNAc)3 (Man)5	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2036.72	2036.72	67.5	53.79	70.56	65.22	
Scan364@870.43_3	870.43	32499.9	3	2565.31	3	1	3	G11944	(NeuAc)1 (Gal)1 (Fuc)1 (GlcNAc)3 (Man)5 (Asn)1	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2036.72(Asn)	2036.72	67.5	55.3	70.56	64.65	

Scan366@1132.56_2	1132.56	23910.2	2	2242.13	1	1	1	G04730	(Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1786.66	1786.66	52.78	46.67	65.97	56.56	
Scan366@1132.56_2	1132.56	23910.2	2	2242.13	2	1	2	G04826	(Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1786.66	1786.66	44.44	45.0	67.36	60.31	
Scan366@1132.56_2	1132.56	23910.2	2	2242.13	2	1	2	G04368	(Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1786.66	1786.66	44.44	45.0	67.36	60.31	
Scan366@1132.56_2	1132.56	23910.2	2	2242.13	2	1	2	G01818	(Gal)2 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1786.66(Asn)	1786.66	44.44	45.0	67.36	60.31	
Scan366@1132.56_2	1132.56	23910.2	2	2242.13	3	1	3	G02802	(Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	1786.66	1786.66	44.44	45.83	67.36	59.69	

Scan368@1302.64_3	1302.64	19254.8	3	3861.941	0	0	0	No Results Found 									

Scan370@1370.68_2	1370.68	27094.4	2	2718.37	1	1	1	G04132	(Gal)2 (Xyl)1 (Me)2 (GlcNAc)4 (GalNAc)2 (Man)3	Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc	2206.83	2178.8	34.09	35.0	34.55	29.09	

Scan372@874.43_3	874.43	21279.5	3	2577.309	0	0	0	No Results Found 									

Scan374@1094.53_3	1094.53	25889.5	3	3237.611	0	0	0	No Results Found 									

Scan376@858.409_3	858.409	24396.4	3	2529.246	1	1	1	G04565	(Gal)1 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2030.76	2030.76	52.5	38.64	63.33	52.86	
Scan376@858.409_3	858.409	24396.4	3	2529.246	2	1	2	G02207	(Gal)1 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2030.76	2030.76	50.0	42.42	62.22	54.81	
Scan376@858.409_3	858.409	24396.4	3	2529.246	3	1	3	G02771	(Gal)1 (Fuc)1 (GlcNAc)6 (Man)3	Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2030.76	2030.76	50.0	39.39	62.22	55.07	

Scan379@1579.801_1	1579.801	479307.0	1	1579.801	1	1	1	G05484	(GlcNAc)2 (Man)5	Man(a1-2)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	33.33	2.38	20.0	0.23	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	1	1	1	G10150	(Gal)1 (GlcNAc)2 (Man)4	Man(a1-3)[Gal(b1-2)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	33.33	2.38	20.0	0.23	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	2	1	2	G05485	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	33.33	2.38	20.0	0.0	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G12061	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	33.33	2.38	20.0	0.0	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G00315	(GlcNAc)2 (Man)5	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44	1234.44	33.33	2.38	20.0	0.0	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G12127	(GlcNAc)2 (Man)5 (PP-Dol)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(PP-Dol)	1234.44	33.33	2.38	20.0	0.0	
Scan379@1579.801_1	1579.801	479307.0	1	1579.801	3	1	3	G00012	(GlcNAc)2 (Man)5 (Asn)1	Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc	1234.44(Asn)	1234.44	33.33	2.38	20.0	0.0	

Scan380@1494.75_2	1494.75	257151.0	2	2966.51	1	1	1	G11975	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2368.85	2368.85	18.18	7.64	9.55	3.05	
Scan380@1494.75_2	1494.75	257151.0	2	2966.51	2	1	2	G10716	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3 (Asn)1	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2368.85(Asn)	2368.85	18.18	7.64	9.55	3.0	
Scan380@1494.75_2	1494.75	257151.0	2	2966.51	2	1	2	G00206	(NeuAc)2 (Gal)2 (Fuc)1 (GlcNAc)4 (Man)3	NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	2368.85	2368.85	18.18	7.64	9.55	3.0	
